pid,QID287_1,QID287_2,QID287_3,QID287_4,QID287_5,QID287_6,QID287_7,QID287_10,QID287_11,QID287_12,QID154,QID158,QID160_1,QID160_2,QID160_3,QID161,QID165,QID166_TEXT,QID169,QID170_TEXT,QID171,QID174,QID177,QID181_TEXT,QID184,QID191,QID192,QID195,QID203_1,QID203_2,QID203_3,QID203_4,QID203_5,QID203_6,QID288_1,QID288_2,QID288_3,QID288_4,QID289_1,QID289_2,QID289_3,QID289_4,QID291,QID196,QID290_1,QID290_2,QID290_3,QID290_4,QID290_5,QID290_6,QID290_7,QID290_10,QID290_11,QID290_12,QID9_1,QID9_2,QID9_3,QID9_4,QID9_5,QID9_6,QID9_7,QID9_8,QID9_9,QID9_10,QID9_11,QID9_12,QID9_13,QID9_14,QID9_15,QID9_16,QID9_17,QID9_18,QID9_19,QID9_20,QID9_21,QID9_22,QID9_23,QID9_24,QID9_25,QID9_26,QID9_27,QID9_28,QID9_29,QID9_30,QID9_31,QID9_32,QID9_33,QID9_34,QID9_35,QID9_36,QID9_37,QID9_38,QID9_39,QID9_40,QID162,QID163,QID164_TEXT,QID167,QID168_TEXT,QID182_TEXT,QID190,QID194,QID198_1,QID198_2,QID198_3,QID198_4,QID198_5,QID198_6,QID198_7,QID198_8,QID198_9,QID198_10,QID156,QID157,QID172,QID175,QID178,QID183,QID193,QID159_1,QID159_2,QID159_3,QID173,QID176,QID179,QID189
1801,1,2,1,1,2,2,1,1,1,3,60.0,,,,,,,,,,,,,18,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,5,4,4,5,2,5,5,5,3,1,55.0,45.0,55.0,40.0,45.0,55.0,55.0,30.0,70.0,40.0,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,4.0,1.0,48,1.0,350,,,2.0,,,,,,,,,,,,4.0,5.0,2.0,5.0,,2.0,3.0,3.0,3.0,,,,3.0
1802,5,4,5,5,3,4,4,5,3,3,60.0,4.0,,,,7.0,2.0,45,2.0,300,,,,15,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,4,2,2,6,7,7,1,1,80.0,55.0,80.0,75.0,48.0,52.0,54.0,74.0,49.0,50.0,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,3.0,2.0,4.0,5.0,5.0,1.0
1803,4,5,5,5,4,5,5,5,3,1,,,1.0,6.0,2.0,7.0,2.0,50,2.0,300,,,,,,,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,7,2,6,6,3,6,6,6,4,2,50.0,50.0,50.0,60.0,80.0,40.0,50.0,75.0,20.0,10.0,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,,,,,,5,,,,,,,,,,,,,95.0,3.0,,,,1.0,,,,,3.0,5.0,6.0,6.0
1804,4,4,3,4,5,2,5,4,5,5,,4.0,3.0,4.0,5.0,6.0,,,1.0,2500,,,,6,,,1.0,3.0,,,,,,,7,2,4,2,2,5,5,6,2,2,50.0,40.0,45.0,55.0,55.0,40.0,75.0,45.0,75.0,85.0,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,,1.0,20,,,,10.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,91.0,,,,,1.0,,,,,2.0,4.0,6.0,
1805,1,1,1,1,1,3,5,3,5,3,,1.0,4.0,4.0,4.0,,,,2.0,273,,,,,,,,6.0,1.0,2.0,1.0,2.0,1.0,2.0,6,2,4,4,5,7,7,7,1,1,0.0,0.0,0.0,10.0,37.0,25.0,100.0,7.0,100.0,49.0,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,6.0,2.0,8,,,20,,,,,,,,,,,,,70.0,,,,,1.0,1.0,,,,4.0,5.0,6.0,2.0
1806,5,4,5,3,3,3,5,4,4,3,30.0,1.0,,,,6.0,,,1.0,350,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5,3,4,6,2,3,5,5,3,1,63.0,31.0,42.0,67.0,54.0,32.0,63.0,29.0,21.0,41.0,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,,1.0,54,,,15,5.0,5.0,,,,,,,,,,,,,2.0,4.0,5.0,2.0,,4.0,3.0,2.0,,,,
1807,3,3,3,5,5,3,5,3,4,5,,5.0,4.0,4.0,4.0,6.0,2.0,50,2.0,350,,,,14,,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5,4,6,5,6,6,6,3,1,40.0,35.0,40.0,55.0,58.0,37.0,45.0,40.0,50.0,58.0,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,70.0,,4.0,5.0,6.0,1.0,,,,,,,,
1808,4,4,4,5,2,4,5,4,2,2,30.0,,3.0,3.0,4.0,,,,2.0,600,,,,12,,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,6,4,4,4,5,6,5,6,4,2,40.0,40.0,40.0,50.0,30.0,35.0,75.0,50.0,35.0,20.0,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4.0,2.0,10,,,,6.0,4.0,,,,,,,,,,,,4.0,5.0,5.0,4.0,1.0,,,,,,,,
1809,5,4,5,5,3,3,2,5,4,3,,,4.0,5.0,2.0,,,,,,,,,12,,,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,7,1,3,2,2,7,7,7,2,2,53.0,50.0,60.0,63.0,45.0,51.0,40.0,51.0,66.0,36.0,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,5.0,1.0,53,1.0,200,,,5.0,,,,,,,,,,,70.0,3.0,4.0,4.0,4.0,1.0,,,,,,,,3.0
1810,3,5,3,5,5,5,5,5,2,3,5.0,,,,,,,,2.0,825,2.0,4.0,4.0,15,,,,6.0,1.0,1.0,2.0,1.0,2.0,1.0,5,1,2,4,2,6,5,5,2,2,70.0,51.0,70.0,100.0,78.0,100.0,100.0,100.0,30.0,70.0,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,5.0,1.0,50,,,,,,,,,,,,,,,,,4.0,,,,2.0,2.0,3.0,3.0,3.0,,,,2.0
1811,5,4,5,5,4,5,5,4,1,4,58.0,5.0,,,,,2.0,3,,,,,,15,,,,,1.0,1.0,2.0,1.0,2.0,1.0,5,3,5,5,3,5,5,5,2,2,59.0,40.0,47.0,62.0,39.0,70.0,60.0,45.0,32.0,42.0,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,6.0,,,1.0,120,,8.0,3.0,,,,,,,,,,,,,2.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,,,,
1812,3,4,4,5,5,5,5,4,2,3,,4.0,3.0,3.0,3.0,6.0,,,,,,,,,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,6,2,6,6,6,5,6,5,3,1,40.0,30.0,35.0,50.0,50.0,35.0,75.0,50.0,45.0,57.0,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,,2.0,7,1.0,350,7,,,,,,,,,,,,,70.0,,3.0,4.0,5.0,,,,,,,,,
1813,5,1,5,5,5,5,5,5,5,1,,,,,,,2.0,20,,,4.0,4.0,6.0,18,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,6,6,6,3,5,5,3,4,1,36.0,20.0,39.0,34.0,75.0,45.0,58.0,46.0,38.0,36.0,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,6.0,,,1.0,120,,6.0,6.0,,,,,,,,,,,86.0,1.0,,,,,,4.0,4.0,4.0,,,,
1814,3,3,3,3,3,3,3,3,3,3,30.0,,4.0,4.0,4.0,,,,,,,,,2,1.0,,,,2.0,1.0,2.0,1.0,1.0,2.0,6,6,6,6,5,6,7,7,2,1,44.0,55.0,54.0,45.0,47.0,56.0,38.0,50.0,51.0,65.0,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,4.0,1.0,20,1.0,200,,10.0,4.0,,,,,,,,,,,,4.0,,,,,2.0,,,,4.0,4.0,5.0,
1815,4,5,5,4,5,5,5,5,2,4,75.0,4.0,,,,,2.0,45,1.0,1100,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,7,2,3,3,2,5,5,5,2,1,72.0,40.0,61.0,61.0,80.0,70.0,71.0,90.0,40.0,75.0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6.0,,,,,5,10.0,,,,,,,,,,,,,,,,,1.0,2.0,4.0,3.0,2.0,1.0,5.0,6.0,
1816,3,4,3,4,4,5,4,3,2,3,30.0,3.0,,,,,2.0,54,,,,,,,,,1.0,,,,,,,,7,1,3,3,3,6,6,6,3,2,20.0,50.0,33.0,46.0,66.0,36.0,77.0,11.0,32.0,54.0,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,6.0,,,1.0,104,15,,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,3.0,4.0,3.0,2.0,5.0,6.0,3.0
1817,4,3,3,4,4,4,5,5,4,4,,4.0,3.0,4.0,4.0,7.0,,,2.0,250,,,,,,,1.0,5.0,,,,,,,7,2,4,4,2,6,7,6,1,2,75.0,20.0,60.0,35.0,60.0,45.0,70.0,70.0,75.0,50.0,2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,,1.0,45,,,12,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,70.0,,,,,1.0,,,,,1.0,5.0,6.0,2.0
1818,4,4,5,5,4,4,5,5,2,1,,3.0,5.0,2.0,3.0,6.0,2.0,50,1.0,1200,,,,7,,,,,,,,,,,7,2,5,3,3,6,6,7,3,1,55.0,30.0,20.0,51.0,40.0,10.0,49.0,96.0,45.0,50.0,1,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,,,,,,,9.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,65.0,,,,,1.0,2.0,,,,1.0,4.0,5.0,
1819,4,2,4,4,4,4,4,4,4,4,30.0,,2.0,5.0,2.0,,,,,,,,,17,,,2.0,3.0,,,,,,,6,3,5,5,3,5,6,5,3,1,60.0,50.0,55.0,45.0,45.0,45.0,50.0,75.0,52.0,55.0,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,6.0,2.0,3,1.0,120,,9.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,,1.0,,,,,5.0,2.0,4.0,
1820,4,5,4,5,4,4,5,5,1,4,,,5.0,3.0,4.0,,,,,,,,,18,,,,,1.0,1.0,1.0,1.0,1.0,1.0,6,2,3,3,2,5,5,5,4,2,71.0,60.0,80.0,50.0,48.0,39.0,75.0,66.0,60.0,48.0,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,6.0,2.0,8,1.0,150,,,5.0,,,,,,,,,,,80.0,2.0,,,,1.0,1.0,,,,1.0,5.0,6.0,5.0
1821,5,5,5,5,5,5,5,5,2,3,76.0,6.0,3.0,3.0,4.0,,2.0,50,,,2.0,5.0,6.0,15,,,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3,5,6,6,2,5,2,3,4,2,50.0,50.0,50.0,68.0,51.0,51.0,75.0,62.0,50.0,50.0,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,7.0,,,2.0,75,,8.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,
1822,5,3,4,5,5,5,5,5,2,5,,3.0,,,,5.0,2.0,8,2.0,650,,,,,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,6,2,4,4,2,3,5,5,2,1,47.0,32.0,34.0,58.0,69.0,36.0,32.0,60.0,55.0,64.0,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,,,,,,5,,,,,,,,,,,,,70.0,,,,,,1.0,4.0,3.0,3.0,1.0,5.0,4.0,
1823,3,2,2,4,4,4,4,4,4,4,30.0,,3.0,3.0,3.0,2.0,2.0,20,1.0,1100,,,,7,2.0,,1.0,,,,,,,,6,2,5,5,2,6,6,5,3,1,55.0,40.0,35.0,55.0,60.0,50.0,60.0,70.0,40.0,50.0,1,2,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,4.0,2.0,4.0,
1824,2,4,2,3,3,3,3,3,3,3,30.0,4.0,,,,6.0,2.0,25,2.0,500,,,,,2.0,,,2.0,,,,,,,6,2,4,3,4,5,6,5,2,2,38.0,22.0,46.0,56.0,25.0,14.0,20.0,16.0,42.0,14.0,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,,,,,,8,10.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,4.0,4.0,3.0,,1.0,3.0,2.0,2.0,,,,
1825,3,4,4,4,4,5,5,5,1,3,82.0,5.0,3.0,4.0,4.0,,1.0,87,,,1.0,4.0,2.0,11,2.0,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,7,1,1,2,4,6,6,5,1,2,38.0,73.0,58.0,24.0,18.0,45.0,33.0,34.0,73.0,32.0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,2,5.0,,,1.0,150,,9.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1826,3,4,3,4,4,5,5,5,4,4,,,,,,5.0,,,2.0,300,,,,18,2.0,,,,,,,,,,5,2,5,3,5,6,6,6,2,2,65.0,40.0,40.0,60.0,75.0,70.0,70.0,85.0,75.0,80.0,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,,1.0,50,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3.0,3.0,4.0,6.0,,2.0,4.0,4.0,3.0,,,,3.0
1827,4,4,4,4,4,4,4,4,4,5,70.0,,3.0,3.0,3.0,5.0,,,1.0,2000,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,2,5,5,1,6,6,4,3,2,84.0,85.0,82.0,85.0,86.0,83.0,84.0,77.0,85.0,82.0,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,,1.0,20,,,15,,5.0,,,,,,,,,,,,5.0,,,,,,,,,4.0,4.0,5.0,
1828,4,4,5,5,5,5,4,5,3,4,79.0,,,,,,,,,,,,,15,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,6,3,5,5,3,5,5,5,3,1,50.0,35.0,61.0,51.0,71.0,74.0,49.0,80.0,32.0,49.0,2,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,5.0,1.0,20,1.0,200,,10.0,4.0,,,,,,,,,,,,4.0,,,,,1.0,3.0,5.0,2.0,1.0,4.0,5.0,
1829,5,5,5,5,5,5,5,5,1,5,30.0,3.0,,,,,,,2.0,400,1.0,4.0,4.0,15,,2.0,,5.0,,,,,,,7,1,4,4,2,7,6,6,3,2,51.0,61.0,47.0,72.0,68.0,48.0,70.0,66.0,62.0,68.0,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,6.0,1.0,50,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,1.0,3.0,5.0,4.0,,,,
1830,4,4,4,5,4,3,3,3,3,3,80.0,5.0,,,,,2.0,50,2.0,250,2.0,4.0,5.0,,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,3,1,3,2,2,6,5,5,1,2,65.0,70.0,70.0,75.0,60.0,50.0,50.0,60.0,50.0,45.0,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,4.0,,,,,5,5.0,4.0,,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,
1831,5,2,5,4,5,4,4,4,4,4,30.0,4.0,4.0,5.0,4.0,5.0,,,1.0,2000,,,,15,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,7,2,3,3,5,7,5,7,3,2,50.0,25.0,40.0,45.0,85.0,40.0,70.0,60.0,50.0,50.0,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,2.0,1,,,,9.0,6.0,,,,,,,,,,,,,4.0,5.0,6.0,,,,,,,,,
1832,2,2,2,3,3,5,4,3,4,3,,3.0,,,,5.0,,,,,3.0,2.0,4.0,20,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,1,4,4,5,6,5,5,2,2,30.0,30.0,20.0,30.0,20.0,60.0,55.0,70.0,70.0,50.0,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,,1.0,50,1.0,120,,,3.0,,,,,,,,,,,70.0,,,,,,,3.0,3.0,3.0,,,,3.0
1833,5,3,5,5,4,5,5,5,2,4,30.0,,,,,6.0,2.0,53,,,1.0,5.0,5.0,15,,2.0,1.0,,,,,,,,6,1,1,2,2,7,7,6,4,1,60.0,46.0,51.0,40.0,47.0,49.0,51.0,50.0,43.0,48.0,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,,,,1.0,300,,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,,1.0,,3.0,4.0,2.0,,,,
1834,5,3,5,4,5,5,5,5,4,4,60.0,,3.0,4.0,4.0,,2.0,38,,,,,,,,,,,,,,,,,7,2,6,5,5,5,5,5,3,1,20.0,20.0,85.0,30.0,80.0,40.0,90.0,95.0,70.0,75.0,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,6.0,,,1.0,150,10,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,5.0,5.0,1.0,2.0,,,,,,,2.0
1835,2,3,2,5,3,5,5,2,5,3,,,2.0,3.0,3.0,6.0,,,2.0,650,,,,,,,,5.0,,,,,,,7,3,4,2,2,5,5,6,1,1,60.0,65.0,11.0,95.0,34.0,80.0,97.0,64.0,40.0,26.0,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,,1.0,22,,,20,10.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,,,2.0,2.0,,,,5.0,5.0,2.0,
1836,4,4,4,5,4,4,4,5,4,4,70.0,,2.0,2.0,3.0,5.0,2.0,25,1.0,15000,,,,15,1.0,2.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6,3,6,6,2,5,4,4,3,2,83.0,79.0,79.0,78.0,75.0,81.0,79.0,85.0,81.0,87.0,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,5.0,,,,,2.0,,,,4.0,4.0,5.0,
1837,4,3,4,3,3,4,5,4,3,3,70.0,,4.0,3.0,3.0,,2.0,50,,,,,,15,,,,,1.0,1.0,2.0,1.0,2.0,1.0,5,4,6,2,3,5,6,6,3,2,70.0,50.0,51.0,47.0,39.0,29.0,82.0,49.0,41.0,21.0,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,2,6.0,,,1.0,100,,,4.0,,,,,,,,,,,,4.0,,,,1.0,2.0,,,,5.0,5.0,6.0,4.0
1838,4,3,4,4,4,5,4,5,2,3,30.0,,,,,,,,1.0,1225,,,,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,5,1,5,5,2,5,6,5,2,1,55.0,45.0,40.0,60.0,65.0,47.0,55.0,75.0,48.0,30.0,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,5.0,2.0,7,,,2,,5.0,,,,,,,,,,,,3.0,,,,1.0,,3.0,3.0,3.0,4.0,4.0,6.0,
1839,4,5,4,5,4,5,5,5,2,1,30.0,4.0,3.0,3.0,4.0,,,,,,2.0,4.0,5.0,19,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,2,4,5,2,6,5,5,2,1,35.0,40.0,35.0,50.0,55.0,50.0,75.0,55.0,50.0,25.0,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,2,6.0,1.0,55,1.0,350,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
1840,3,3,3,4,5,4,5,5,3,5,,3.0,4.0,4.0,2.0,6.0,2.0,50,1.0,1500,4.0,5.0,6.0,15,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2,1,1,1,1,4,7,7,3,2,80.0,60.0,60.0,85.0,85.0,75.0,80.0,75.0,60.0,85.0,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,,,,,,,9.0,4.0,,,,,,,,,,,80.0,,,,,1.0,1.0,,,,,,,
1841,4,5,5,5,4,5,5,4,1,1,85.0,4.0,,,,6.0,,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,7,2,3,3,2,6,7,7,3,1,55.0,67.0,51.0,65.0,75.0,53.0,85.0,75.0,35.0,5.0,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,,2.0,11,1.0,120,15,7.0,5.0,,,,,,,,,,,,,,,,,2.0,3.0,5.0,2.0,5.0,5.0,6.0,
1842,1,1,1,5,5,3,5,1,5,5,,1.0,3.0,1.0,1.0,7.0,1.0,200,,,,,,,2.0,,1.0,,,,,,,,7,5,7,7,5,6,7,6,1,2,1.0,0.0,1.0,100.0,100.0,10.0,100.0,0.0,100.0,100.0,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,2,1,,,,1.0,200,10,6.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,61.0,,2.0,5.0,6.0,,,,,,,,,
1843,1,5,4,4,4,2,5,3,5,5,72.0,1.0,,,,,,,1.0,1500,1.0,5.0,6.0,20,2.0,,,6.0,,,,,,,7,2,2,1,2,7,6,7,1,2,20.0,87.0,52.0,45.0,73.0,6.0,100.0,31.0,83.0,82.0,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1.0,1.0,16,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,3.0,3.0,2.0,,,,1.0
1844,4,3,5,5,5,4,5,5,5,5,30.0,4.0,,,,,2.0,50,2.0,850,,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,6,4,6,5,3,5,5,5,3,1,35.0,30.0,56.0,35.0,55.0,42.0,70.0,40.0,55.0,56.0,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,6.0,,,,,15,5.0,4.0,,,,,,,,,,,,,5.0,4.0,6.0,,,3.0,4.0,2.0,,,,
1845,5,5,5,5,5,5,5,5,2,5,,6.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,7,2,2,3,3,6,6,6,4,1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,5.0,1.0,14,1.0,200,20,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,6.0,1.0,1.0,,,,,,,
